1,"sound studio PACKS 北千住店","東京都足立区 千住３丁目 そのうビル",35.7506634,139.8027487,"2019-01-14 06:37:11.899159","2019-01-14 06:37:11.899159",,,1,unnamed.jpg,ChIJAQCc5UWOGGARZyl3Fr_72xY
95,"FUN MUSIC STUDIO","東京都文京区小石川５丁目４−９ 斎藤ビル",35.7176052,139.7379704,"2019-01-14 06:44:16.722157","2019-01-14 06:44:16.722157",,,1,unnamed.jpg,ChIJDYv0xK6NGGARXS6cDtP4Tvg
96,"シティバードスタジオ","東京都大田区千鳥１丁目１８−８ 第３正和コーポ",35.572338,139.692967,"2019-01-14 06:44:17.427549","2019-01-14 06:44:17.427549",,,1,,ChIJ2Z5BRQhgGGARunJ0KRj_i10
97,"お茶の水音楽スタジオ ポレット","東京都千代田区神田小川町３丁目１４",35.696511,139.760903,"2019-01-14 06:44:18.733659","2019-01-14 06:44:18.733659",,,1,DSC06068.jpg,ChIJKVSHwhCMGGARm9LiwU8Tcck
98,"HILL VALLEY STUDIO","東京都新宿区新宿５丁目 １８ 番地 ２０ 号 ルック ハイツ B１",35.694062,139.706421,"2019-01-14 06:44:19.886128","2019-01-14 06:44:19.886128",,,1,Ast.jpg,ChIJUSOb_9uMGGARKvuMf2gppAU
99,"ＭＩＴスタジオ","東京都港区芝４丁目３−１４ 仏教伝道センタービル",35.648833,139.750194,"2019-01-14 06:44:21.085731","2019-01-14 06:44:21.085731",,,1,DSC_0412.jpg,ChIJed-dXraLGGARkEbdZ0JhhJo
100,"ソニー・ミュージックスタジオ","東京都港区赤坂９丁目６−３５ ＳＭＥ乃木坂ビル",35.6672667,139.7277394,"2019-01-14 06:44:22.237394","2019-01-14 06:44:22.237394",,,1,2017-08-16.jpg,ChIJlwHPlX6LGGARHC7OyegWRqw
101,"Studio Chez Claude","東京都江東区森下１丁目５−４ Ａｌｌｏｎｇｅ’森下",35.6867491,139.7979061,"2019-01-14 06:44:24.074183","2019-01-14 06:44:24.074183",,,1,2018-06-30.jpg,ChIJaxHCejmJGGARETFZ1caNQc8
102,"アイオン音楽スタジオ","神奈川県川崎市川崎区小川町１６−１２ 神崎ビル",35.5271093,139.699029,"2019-01-14 06:44:28.285020","2019-01-14 06:44:28.285020",,,1,DSC_6693__2_.jpg,ChIJi6qrC6NgGGAR65GFig-E7aY
103,"島倉音楽スタジオ","神奈川県川崎市中原区木月３丁目３５−１ 元住吉アートフラッツ",35.5627101,139.6505708,"2019-01-14 06:44:37.349508","2019-01-14 06:44:37.349508",,,1,studio3.jpg,ChIJKcmm4IFfGGARRAkc-jX_E3I
104,"スタジオミュジック","神奈川県川崎市中原区新丸子町７３４−２ カメリアパレス",35.581208,139.661923,"2019-01-14 06:44:38.435898","2019-01-14 06:44:38.435898",,,1,Bst.jpg,ChIJW0cEv2_1GGARzqPjUsT7ZF4
105,"スタジオアイシャ","神奈川県川崎市中原区新丸子東２丁目９０７ イオンビル2F",35.577396,139.660823,"2019-01-14 06:44:49.788626","2019-01-14 06:44:49.788626",,,1,20180716_125328.jpg,ChIJCa3jK2X1GGARebLufXVz3no
106,"サウンドスタジオ八泉","神奈川県川崎市川崎区小川町 仲章ビル",35.528059,139.699832,"2019-01-14 06:44:52.931404","2019-01-14 06:44:52.931404",,,1,profile_picture.jpg,ChIJfY1qHaNgGGARpOFRZq32dOI
107,"スタジオ２１","神奈川県横浜市鶴見区下末吉１丁目３０−２３",35.5197105,139.6703977,"2019-01-14 06:44:57.723500","2019-01-14 06:44:57.723500",,,1,unnamed.jpg,ChIJ63DVCEBeGGARH-b7Ij_KKqc
108,"ハートビートレコーディングスタジオ","東京都世田谷区野沢２丁目２−２ ベルヴィ野沢",35.63231,139.669552,"2019-01-14 06:45:03.639021","2019-01-14 06:45:03.639021",,,1,,ChIJS4AulZX0GGARisKAfWOPRDk
109,"studio LABO スタジオラボ","東京都世田谷区等々力３丁目１３−１５ グランペール等々力",35.608739,139.6492019,"2019-01-14 06:45:09.257595","2019-01-14 06:45:09.257595",,,1,________.jpg,ChIJtfhyN1b0GGARWuOe6fr-gPE
110,"Rinky Dink Studio梅ヶ丘","東京都世田谷区 梅丘1-21-7梅ヶ丘駅前ビル2F",35.6556627,139.6537553,"2019-01-14 06:45:11.527459","2019-01-14 06:45:11.527459",,,1,IMG_2077.jpg,ChIJl6feOHTzGGAReFbMaMJeFzA
111,"STUDIO PJ co.,Ltd","東京都大田区雪谷大塚町１１−１１ アイリス雪谷ビル",35.5898746,139.6786669,"2019-01-14 06:45:12.798032","2019-01-14 06:45:12.798032",,,1,IMG_0354.jpg,ChIJgVAktEX1GGARcfZphefl0Gw
112,"スタジオ２５","東京都世田谷区三軒茶屋１丁目３６−２ SANJA108 B1F",35.642392,139.671674,"2019-01-14 06:45:15.134217","2019-01-14 06:45:15.134217",,,1,,ChIJzyhXE6L0GGARMhaVqE2epX4
113,"録音スタジオ、アイランドスタジオ","東京都品川区中延３丁目８−１８",35.6072091,139.7112905,"2019-01-14 06:45:15.817009","2019-01-14 06:45:15.817009",,,1,,ChIJkwPl2b-KGGARoKkX_wlTmZk
114,"Majestic Studio","東京都渋谷区笹塚３丁目９−１０ ツワイザ",35.6774827,139.6692448,"2019-01-14 06:45:16.940150","2019-01-14 06:45:16.940150",,,1,Ast.jpg,ChIJe6hw8hjzGGARrujsgcNbmO0
115,"サウンドアーツ","東京都目黒区自由が丘３丁目７−１８ ノア２１",35.609119,139.665328,"2019-01-14 06:45:17.816633","2019-01-14 06:45:17.816633",,,1,unnamed.jpg,ChIJ9dHwA-L0GGARRgkZLug3wQ8
116,"URBAN FOREST","東京都品川区東五反田１丁目８−１１ 石坂ビル",35.62773,139.726586,"2019-01-14 06:45:18.957048","2019-01-14 06:45:18.957048",,,1,unnamed.jpg,ChIJC5y24PuKGGARyZToI15ABmk
117,"サウンドスタジオノア 代々木","東京都渋谷区千駄ヶ谷４丁目２６−５ 代々木ノアビル",35.68097,139.704336,"2019-01-14 06:45:20.015183","2019-01-14 06:45:20.015183",,,1,yoyogi_newlobby.jpg,ChIJrRFmTceMGGARi3-YsQ3UEjI
118,"サウンドスタジオ リバイバル","東京都杉並区荻窪５丁目３０−５ 大国ビル",35.703901,139.621631,"2019-01-14 06:45:48.841966","2019-01-14 06:45:48.841966",,,1,unnamed.jpg,ChIJwTbTB_ftGGARm3DDPIkJkjQ
119,"世田谷アールイーシースタジオ","東京都世田谷区北烏山６丁目３１−６",35.6728428,139.5948077,"2019-01-14 06:45:51.499151","2019-01-14 06:45:51.499151",,,1,151010_0903-02__1_.jpg,ChIJyTQ-pezxGGARmfLrT68ypNE
120,"J’Z STUDIO 千歳烏山店","東京都世田谷区南烏山６丁目６−２ サンマルシェビルB1F",35.667844,139.599892,"2019-01-14 06:45:53.538807","2019-01-14 06:45:53.538807",,,1,2017-08-31.jpg,ChIJN43BL47xGGARFAMPAC5YKW0
121,"クラウドナインスタジオ宮前平店","神奈川県川崎市宮前区馬絹１丁目５−２９ クラウドナインビル",35.5834243,139.586671,"2019-01-14 06:45:56.664375","2019-01-14 06:45:56.664375",,,1,FH000009.jpg,ChIJT69tCPP2GGAR3oWJMUFZz_I
122,"リンキィディンクスタジオ 荻窪","東京都杉並区上荻１丁目１８−１５ 八百松",35.7060149,139.6182254,"2019-01-14 06:46:03.380629","2019-01-14 06:46:03.380629",,,1,3st.jpg,ChIJLRDFQ_rtGGAR-NFWtnb3XA8
123,"ブルー ヌード スタジオ","東京都大田区 西馬込1-32-15 共信ビル301",35.5897619,139.703383,"2019-01-14 06:46:25.880270","2019-01-14 06:46:25.880270",,,1,2017-10-15.jpg,ChIJAQDwUqaKGGAR7Cf0QBQbTlw
124,"マッドスタジオ","東京都 目黒区目黒１丁目５−１９目黒第１ビル １F",35.6346674,139.7124192,"2019-01-14 06:46:27.080051","2019-01-14 06:46:27.080051",,,1,2016-06-17.jpg,ChIJVVVpYhiLGGAR1_5xDmBuZF0
125,"Studio GVIDO グイド","東京都品川区東品川２丁目６−１０ 寺田倉庫本社",35.6209415,139.7487869,"2019-01-14 06:46:27.780727","2019-01-14 06:46:27.780727",,,1,,ChIJU23_uGuKGGAR5rUnxOPo16s
126,"スタジオリンデ","東京都品川区旗の台５丁目１８−７ ハウスＫ",35.6040452,139.7000805,"2019-01-14 06:46:29.191092","2019-01-14 06:46:29.191092",,,1,image.jpg,ChIJwXhg57eKGGARCsGDOeQHk9A
127,"サウンドクルースタジオ","東京都大田区平和島５丁目１０−３ ローソンサウンドクルー店",35.576017,139.746769,"2019-01-14 06:46:31.443393","2019-01-14 06:46:31.443393",,,1,IMG_20180607_111836.jpg,ChIJwTg3LaNhGGARski36gppXv0
128,"STUDIO MECH","東京都目黒区中町２丁目５０−１３ ピーク",35.63375,139.6896868,"2019-01-14 06:46:32.753977","2019-01-14 06:46:32.753977",,,1,2018-10-29.jpg,ChIJL200FMv0GGARFKdAz01Jq14
129,"スタジオ エルヴール","東京都品川区荏原４丁目１７−１９ エルヴール",35.614177,139.705452,"2019-01-14 06:46:34.022742","2019-01-14 06:46:34.022742",,,1,unnamed.jpg,ChIJO6LNk8SKGGARAoTC7jwlDUE
130,"三和ミュージックサロン＆スタジオ","東京都大田区東糀谷２丁目５−８ サンワミュージックサロン＆スタジオ",35.556183,139.740905,"2019-01-14 06:46:35.185452","2019-01-14 06:46:35.185452",,,1,IMG_20170315_131927.jpg,ChIJY-UEthphGGAR0wizJG5dUgU
131,"ABCスタジオ有明綜合物流センター","東京都江東区有明１丁目３−３３ ＴＨＫ（株）東京商品センター",35.6380372,139.7884539,"2019-01-14 06:46:36.497877","2019-01-14 06:46:36.497877",,,1,DSC_6026.jpg,ChIJAQDAfOuJGGAR06dOTLhgXco
132,"羽田スタジオ-HANEDA ENTERTAINMENT STUDIO","東京都大田区東糀谷６丁目４−１４",35.559722,139.7497485,"2019-01-14 06:46:37.684285","2019-01-14 06:46:37.684285",,,1,IMG_20170315_123843.jpg,ChIJ-Sq4eBJhGGARjHG22gCT01I
133,"スタジオ サムホエア","東京都目黒区五本木１丁目２９−１ PIAZZA-U B1",35.637896,139.689422,"2019-01-14 06:46:38.381387","2019-01-14 06:46:38.381387",,,1,,ChIJz6r6bLX0GGARjTcqwkdvCJQ
134,"和の音スタジオ めでたい","東京都品川区 中延４丁目６−６",35.6054649,139.7134848,"2019-01-14 06:46:39.574801","2019-01-14 06:46:39.574801",,,1,DSC_0721.jpg,ChIJMbZV15WKGGAROfblh9wd9jI
135,"（株）ＡＰＵ目黒スタジオ","東京都目黒区下目黒１丁目３−３",35.633945,139.713087,"2019-01-14 06:46:40.320175","2019-01-14 06:46:40.320175",,,1,,ChIJUcHD6xiLGGARMowPzTnVInc
136,"サウンドスタジオノア三軒茶屋店","東京都世田谷区三軒茶屋１丁目５ 三軒茶屋ノアビル",35.6402972,139.6748104,"2019-01-14 06:46:41.479775","2019-01-14 06:46:41.479775",,,1,unnamed.jpg,ChIJYeUaS6P0GGAR7n0GXWkdizg
137,"蟠竜寺スタジオ","東京都目黒区下目黒３丁目４−４ 蟠龍寺スタジオ",35.630423,139.708779,"2019-01-14 06:46:42.211955","2019-01-14 06:46:42.211955",,,1,,ChIJzwJ1eSGLGGARWa22n0LEQNY
138,"ノアスタジオ 学芸大スタジオ","東京都目黒区碑文谷５丁目２５−１０ ノアビル２２",35.6235478,139.6795317,"2019-01-14 06:46:43.328986","2019-01-14 06:46:43.328986",,,1,2018-06-27.jpg,ChIJgX5Xytr0GGARftC2wmx9s_o
139,"Sound Studio Dawn","神奈川県川崎市多摩区西生田２丁目３ サウンドスタジオドーン",35.614962,139.538255,"2019-01-14 06:46:56.506150","2019-01-14 06:46:56.506150",,,1,2017-11-24.jpg,ChIJk9wegJfwGGARtuSqoWYtt9o
140,"BEN辿","東京都狛江市東和泉１丁目１８−８ タカラビル",35.6320246,139.5776024,"2019-01-14 06:47:10.228503","2019-01-14 06:47:10.228503",,,1,CIMG7191.jpg,ChIJsSer6hnxGGAR6LlEBfAsHvc
141,"クラウドナインスタジオ 登戸店","神奈川県川崎市多摩区登戸３５２０−７ 登戸ビル",35.621356,139.569963,"2019-01-14 06:47:12.990401","2019-01-14 06:47:12.990401",,,1,DSC_0425.jpg,ChIJp5fFtyDxGGARBr4dpyAK1FA
142,"Rinky Dink Studio荻窪","東京都杉並区上荻１丁目１８−１５ 八百松",35.7060149,139.6182254,"2019-01-14 06:47:17.240589","2019-01-14 06:47:17.240589",,,1,2018-06-15.jpg,ChIJLRDFQ_rtGGARy4wW8Zg7cvY
143,"サウンドショト 武蔵関","東京都練馬区関町北１丁目１６−１３ ビューラー関",35.725981,139.578176,"2019-01-14 06:47:21.136200","2019-01-14 06:47:21.136200",,,1,2017-09-03.jpg,ChIJcx1EEvruGGARCZBYM1r-6lk
144,"吉祥寺スタジオORES","東京都武蔵野市吉祥寺本町１丁目７−８",35.7040889,139.5783513,"2019-01-14 06:47:24.643220","2019-01-14 06:47:24.643220",,,1,oRES___.jpg,ChIJ92Qke0juGGARfgcR-vrr8JA
145,"スタジオペンタ吉祥寺サウスサイド","東京都武蔵野市吉祥寺南町１丁目１−４ 三河屋ビル",35.702841,139.578916,"2019-01-14 06:47:32.197201","2019-01-14 06:47:32.197201",,,1,unnamed.jpg,ChIJ_3CH_UfuGGARk_rEKKnBcP0
146,"MEGA HYPER STUDIO","東京都狛江市岩戸北１丁目１０−６ 甲武ビルB−1",35.6373333,139.5803904,"2019-01-14 06:47:37.270344","2019-01-14 06:47:37.270344",,,1,IMG_6963.jpg,ChIJt-22QxDxGGAR8yT2pQcVSjA
147,"TAD POLE STUDIO","東京都世田谷区宮坂３丁目１０−７ ＹＭＴビル",35.6526005,139.6377794,"2019-01-14 06:48:21.083234","2019-01-14 06:48:21.083234",,,1,2017-09-08.jpg,ChIJn9vj1JfzGGARjMFDBocRrfk
148,"朝霞市 ライブ INN","埼玉県朝霞市仲町１丁目１０−２４",35.8013492,139.6011658,"2019-01-14 06:49:02.648466","2019-01-14 06:49:02.648466",,,1,,ChIJpd9DRXjpGGARy6ii70wAjJk
149,"貸音楽スタジオ・セイショウ","東京都練馬区上石神井４丁目１−５ 成昇ビル 4F",35.726759,139.590319,"2019-01-14 06:49:05.556524","2019-01-14 06:49:05.556524",,,1,2018-03-16.jpg,ChIJianywYruGGARFpRzh24h560
150,"高井戸音楽スタジオ","東京都杉並区宮前１丁目２０−３２ 宮前一丁目ビル",35.6894747,139.6160761,"2019-01-14 06:49:10.386990","2019-01-14 06:49:10.386990",,,1,DSC_0740.jpg,ChIJ_zoANxvyGGAR-AbFPJ9eeC8
151,"LANDRUTH music studio & sound create","東京都世田谷区北沢２丁目１２−１０ ＳＳビル",35.6609402,139.6680122,"2019-01-14 06:50:53.945848","2019-01-14 06:50:53.945848",,,1,IMG_3892.jpg,ChIJZ0wL0mvzGGARSSdkHIITFPc
152,"エアー・サウンド・スタジオ","東京都板橋区坂下２丁目３２−２１ 寺本ビル",35.7849152,139.6812368,"2019-01-14 06:51:23.043691","2019-01-14 06:51:23.043691",,,1,2018-05-01.jpg,ChIJwdVUq7DsGGARppP7cCGhH4Q
153,"スタジオライフ","東京都中野区新井５丁目１−１",35.713609,139.668506,"2019-01-14 06:51:40.779330","2019-01-14 06:51:40.779330",,,1,2017-06-03.jpg,ChIJGftV-ZjyGGAR6lbsXgJesG8
154,"ねこの手スタジオ（レコーディングスタジオ）","東京都板橋区南常盤台２丁目８−１",35.7572793,139.6868794,"2019-01-14 06:51:41.467495","2019-01-14 06:51:41.467495",,,1,,ChIJqyQYzS3tGGARAzd91QkbUBU
155,"スタジオ・レッド 竹の塚店","東京都足立区西竹の塚１丁目１３−１１ 中島ビル",35.793854,139.789148,"2019-01-14 06:51:42.507839","2019-01-14 06:51:42.507839",,,1,DSC_0050.jpg,ChIJu69pJ5eRGGARqBLXw24XQuk
156,"Platinum Garage プラチナムガレージ","東京都中野区東中野４丁目２７−３３ エムエス東中野",35.7109437,139.6891706,"2019-01-14 06:51:43.492146","2019-01-14 06:51:43.492146",,,1,unnamed.jpg,ChIJ76Rou6KLGGARV3y42vcutgw
157,"スタジオモンキーダンス","埼玉県川口市西川口１丁目３３−９",35.8139019,139.7008553,"2019-01-14 06:51:44.200663","2019-01-14 06:51:44.200663",,,1,,ChIJPecIha-UGGAR2izRJdOl4Gc
158,"Pスタジオ／Pスタジオ音楽教室","東京都練馬区豊玉北１丁目１２−１２ エスカイア江古田",35.7347097,139.6688784,"2019-01-14 06:52:31.763498","2019-01-14 06:52:31.763498",,,1,Pstudio-squre.jpg,ChIJd6O3OmrtGGARjoBXtCGESMk
159,"sound studio PACKS 南浦和店","埼玉県さいたま市南区南本町１丁目１０−２ Ｏ・Ｙビル",35.845309,139.668969,"2019-01-14 06:53:26.811961","2019-01-14 06:53:26.811961",,,1,2017-09-04.jpg,ChIJ9x6hR-rqGGARjGUPnNcVqVw
160,"スタジオトライブ","東京都西東京市田無町４丁目１７−２１ コーポ柚子 1F",35.729521,139.536065,"2019-01-14 06:53:38.983948","2019-01-14 06:53:38.983948",,,1,,ChIJYQLa81rvGGAR9oLSxXLYasc
161,"サウンドスタジオノア 吉祥寺店","東京都武蔵野市吉祥寺東町１丁目４−２７ アソルティ吉祥寺エスト",35.706824,139.580725,"2019-01-14 06:53:55.380961","2019-01-14 06:53:55.380961",,,1,15.11_kichijoji_lobby.jpg,ChIJ35HlaEbuGGARNYpc6KLkmFE
162,"Rinky Dink Studio 吉祥寺","東京都武蔵野市吉祥寺本町１丁目３０−１０ ＲｉｎｋｙＤｉｎｋスタジオキチジョウジ",35.7045057,139.5830536,"2019-01-14 06:53:59.743025","2019-01-14 06:53:59.743025",,,1,,ChIJSWR5XEfuGGAR9cffOZ-Hf7o
163,"Dot Spot Studio (ドットスポットスタジオ)","東京都練馬区石神井町３丁目２８−５",35.7424934,139.6030812,"2019-01-14 06:54:05.240678","2019-01-14 06:54:05.240678",,,1,P_20180808_155804_vHDR_Auto.jpg,ChIJeSa6opvuGGARwR_X2XhmHgU
164,"リハーサルスタジオ シャッフル","東京都世田谷区南烏山６丁目３３ アベニューカラスヤマ",35.670223,139.600331,"2019-01-14 06:54:06.426202","2019-01-14 06:54:06.426202",,,1,unnamed.jpg,ChIJrZ6O5o3xGGARaSDImt9Oydk
165,"アベル","埼玉県朝霞市浜崎１丁目３−１０ モビットローン申込機",35.815647,139.587794,"2019-01-14 06:54:09.146072","2019-01-14 06:54:09.146072",,,1,DSC_0188.jpg,ChIJg-xei7_pGGARxF24mqYiFgI
166,"STUDIO VITO","東京都西東京市ひばりが丘北３丁目４−３ Ｔ＆Ｋひばりが丘",35.752357,139.546393,"2019-01-14 06:54:09.864615","2019-01-14 06:54:09.864615",,,1,,ChIJb4g8mLfoGGARGkfHVX4fAs4
167,"レコーディングスタジオ ゴーティ","東京都練馬区立野町１０−３９ イルカステッレット",35.713807,139.582504,"2019-01-14 06:54:10.960482","2019-01-14 06:54:10.960482",,,1,unnamed.jpg,ChIJBVGIPFvuGGARofCoYso_d6c
168,"サウンドスタジオ・イフ","埼玉県八潮市中央１丁目２６−１４ ＳＯＵＮＤＳＴＵＤＩＯｉｆ",35.8219166,139.8332835,"2019-01-14 06:54:58.690800","2019-01-14 06:54:58.690800",,,1,DSC_0426.jpg,ChIJXXgB6l-QGGAREGadDaX4diQ
169,"みらい音楽社中スタジオ","東京都荒川区西尾久１丁目２６−４",35.7452819,139.7618022,"2019-01-14 06:55:00.672675","2019-01-14 06:55:00.672675",,,1,profile_picture.jpg,ChIJKYPqaO-NGGARaOcFoPt-cGI
170,"Rinky Dink Studio本八幡","千葉県市川市南八幡４丁目７−１３ シャンポール本八幡",35.7196783,139.9266986,"2019-01-14 06:55:03.371695","2019-01-14 06:55:03.371695",,,1,IMG_20171112_203307.jpg,ChIJY3ndnNCGGGAR-AaU7wrKHB0
171,"スタジオ・レッド綾瀬店","東京都足立区綾瀬３丁目５−１７ 綾瀬フレンドハイツ",35.7630039,139.824591,"2019-01-14 06:55:10.378270","2019-01-14 06:55:10.378270",,,1,unnamed.jpg,ChIJV8ysJLiPGGAR7rUSg5tV8Vw
172,"スタジオ・サン","千葉県船橋市印内町５７０−１",35.705608,139.959608,"2019-01-14 06:55:12.999064","2019-01-14 06:55:12.999064",,,1,DSC_0001.jpg,ChIJ4aLyrJWAGGARXfZc_PHPhww
173,"サウンドスタジオM小岩","東京都江戸川区西小岩１丁目２７−１６ オルフェウスビル",35.73532,139.882313,"2019-01-14 06:55:17.098451","2019-01-14 06:55:17.098451",,,1,DSC_0353.jpg,ChIJU_bUWlmNGGAR6lS9JaFi_Dw
174,"スタジオU","千葉県松戸市日暮３丁目１６−６ ときわ珠算塾",35.789619,139.935113,"2019-01-14 06:55:20.168709","2019-01-14 06:55:20.168709",,,1,,ChIJTbB9w3-EGGARD8fj8jaJFtQ
175,"ハウススタジオホロネット","東京都江戸川区東葛西２丁目２−１１",35.668303,139.874722,"2019-01-14 06:55:22.513431","2019-01-14 06:55:22.513431",,,1,,ChIJ_7_VyOyHGGARBdu4VlKzlbM
176,"カフェオレーベル レコーディング・スタジオ","東京都足立区綾瀬３丁目１７−１２ パークハイツ原",35.764832,139.825,"2019-01-14 06:55:23.504193","2019-01-14 06:55:23.504193",,,1,cafeoTOP.jpg,ChIJTwEs9MePGGARh6jls8kD2pc
177,"HMVP大手町スタジオ","橋 ビル B2, １丁目-７-11 内神田 千代田区 東京都 日本",35.6901685,139.7665458,"2019-01-14 06:55:24.712549","2019-01-14 06:55:24.712549",,,1,IMG_20170703_095101.jpg,ChIJVVVJvQaMGGARVWvNkw9_Wh4
178,Void)))Lab,"東京都台東区清川１丁目２１−９",35.725724,139.802259,"2019-01-14 06:55:25.893518","2019-01-14 06:55:25.893518",,,1,unnamed.jpg,ChIJuyaqCu-OGGARfp0IcpfTQFQ
179,"YAMASU STUDIO","埼玉県八潮市鶴ケ曽根１７７４",35.827472,139.841866,"2019-01-14 06:55:27.960480","2019-01-14 06:55:27.960480",,,1,unnamed.jpg,ChIJlVwhy4mQGGAR8EuFbWInPq8
180,"ヒトスタ","東京都荒川区西日暮里２丁目４７−４ ＣＱレジデンシャル西日暮里ステーションフロント",35.731663,139.769805,"2019-01-14 06:55:29.050803","2019-01-14 06:55:29.050803",,,1,unnamed.jpg,ChIJ1TCqfoCOGGARBYET1IxHF7g
181,"Studio Bpm Kanda","東京都千代田区神田司町２丁目１３ 神田第４アメレックスビル",35.6942514,139.7672945,"2019-01-14 06:55:30.228277","2019-01-14 06:55:30.228277",,,1,2018-12-01.jpg,ChIJKQagmQSMGGARM_WyovCN6NE
182,"Zest Music Lab.(Recording Studio)","千葉県松戸市根木内３５３−１２",35.8288961,139.9436798,"2019-01-14 06:55:30.907578","2019-01-14 06:55:30.907578",,,1,,ChIJdfmJEFODGGARbCro2AZA6Ec
183,"Recording Studio TRAN スタジオトラン","千葉県市川市菅野４丁目１６−１１ ｖｏｔｒｅａｍｏｕｒ",35.7329853,139.9240029,"2019-01-14 06:55:32.093038","2019-01-14 06:55:32.093038",,,1,unnamed.jpg,ChIJCc-UU7iGGGARQ4RkInSM1IY
184,"ヤマハ銀座店後援 四つ木音楽教室","東京都葛飾区四つ木２丁目２１−１ イトーヨーカドー四つ木店 1F",35.7372228,139.8385756,"2019-01-14 06:55:33.341462","2019-01-14 06:55:33.341462",,,1,IMG_20180623_104803.jpg,ChIJHb5ucmyPGGARaqp1EfCivKs
185,"スタジオよもだ","東京都台東区根岸２丁目１２−１１ サクラハウス鶯谷Ａ",35.724625,139.777943,"2019-01-14 06:55:34.502944","2019-01-14 06:55:34.502944",,,1,2018-07-15.jpg,ChIJBWVVzYaOGGARUePbqU6upsk
186,"スタジオ阿弥陀","目-８-20 下谷 台東区 東京都 日本",35.719437,139.7823034,"2019-01-14 06:55:36.652258","2019-01-14 06:55:36.652258",,,1,DSC_1012.jpg,ChIJZVOHupqOGGAR9ta36nrZ9Uo
187,"フラ オ ナープアオカラニ 金町駅前スタジオ","東京都葛飾区東金町１丁目４５−４ 綾部ビル",35.7699239,139.8713485,"2019-01-14 06:55:37.284706","2019-01-14 06:55:37.284706",,,1,,ChIJaSPM8nOFGGARVVb9AsA-Ci8
188,"HMVP新御徒町スタジオ","東京都台東区小島２丁目１９−１６ ＦＫ２１",35.7064087,139.7834405,"2019-01-14 06:55:38.472627","2019-01-14 06:55:38.472627",,,1,DSC03059.jpg,ChIJVVVRUbuOGGARloQFuanMCaQ
189,"SOS MUSIC STUDIO","東京都江東区福住１丁目１３−７ 霜ビル１",35.6756506,139.7939272,"2019-01-14 06:55:40.261664","2019-01-14 06:55:40.261664",,,1,,ChIJ__9PzxSJGGARHStyo_MabYk
190,"ワイルドフラワースタジオ","千葉県市川市行徳駅前１丁目５−１３",35.6842416,139.9165067,"2019-01-14 06:55:41.374034","2019-01-14 06:55:41.374034",,,1,unnamed.jpg,ChIJn_p_fkKHGGAR-qrcX9BmS1E
